Product_ID,Region,Demand,Lead_Time,Supplier_Reliability,Promotion,Seasonality_Factor,Date,Stock_Remaining,Stock_Needed,Transportation_Cost,Distance_to_Be_Covered,Profit,Loss,Carbon_Footprint,Transportation_Risk,Warehouse_Capacity,Order_Frequency
1122,0,313,13,0.8706205777876779,0,1.252986193039185,2026-01-26,248,913,304.4035342730451,256.18209566259435,2749.5858051311347,183.42741561245634,142.23245849490146,0.5909419013415164,130,3
1123,0,711,2,0.9599566728891566,0,1.3111626038791322,2026-01-27,260,683,161.46972248544827,838.0271496834424,4432.656557236598,673.7349274906514,398.51068818368844,0.3488414152764807,926,15
1124,0,861,2,0.9109374049576735,1,0.5328254988192401,2026-01-28,62,290,346.5178850923138,464.20196663745423,1970.8101370882205,915.5373999304496,409.8717160375495,0.7381652587899014,331,17
1125,2,491,12,0.9651864617100032,0,0.9678594626341599,2026-01-29,482,676,162.06391157533983,281.0824130933586,1077.269481271992,323.9280815657698,146.20465714109122,0.18812291166370151,949,18
1126,3,597,13,0.9262917585166042,1,1.1466211336575554,2026-01-30,163,758,330.6693271036805,985.6015102946316,808.0081471807384,900.4116380886182,167.74205596007016,0.5551966677629372,596,8
1127,3,502,12,0.9568810946425594,0,1.3300326836280747,2026-01-31,320,271,430.5076956698505,826.5537735198257,2513.7512263564454,505.42092652639445,157.6143601256691,0.3186537784112805,665,23
1128,2,894,7,0.919712598643552,0,0.5492736535827715,2026-02-01,333,263,117.00985340763705,994.3107858956706,1238.0978508294347,316.8051331656575,448.05638550944366,0.5926098941384147,274,13
1129,2,526,12,0.8828282136431332,0,1.352438885641873,2026-02-02,200,965,267.89878996728237,176.5088765839721,2057.468129982966,896.5082351115315,398.35867147783273,0.2743947848674958,397,10
1130,2,336,10,0.9915891719852274,0,1.0484009367419116,2026-02-03,221,641,284.4195868875342,152.40424720838007,4189.909136370966,32.03726676972818,83.5580854624913,0.7177597241674706,890,3
1131,2,352,4,0.9082227649757689,1,0.6973139705760599,2026-02-04,151,824,416.42885739124495,508.34417341479684,2228.2132224088596,28.01885127281045,424.6996774221886,0.2820290650126661,464,20
1132,2,360,10,0.9210179037081077,1,0.8172552164497,2026-02-05,131,184,287.16625277821765,642.2573224342084,3244.419132153601,599.8296042063329,66.58331932660623,0.812313707973466,185,14
1133,2,257,8,0.8440975278829499,0,0.7819295517515608,2026-02-06,113,867,327.0143145825281,179.34949160801813,2759.720251202667,796.7507173302342,163.93990594235572,0.7892439237361849,676,13
1134,0,667,9,0.9251301578854553,0,1.0308590342884758,2026-02-07,461,803,416.48170143522844,861.8263614076571,3733.3998183651634,751.5463074381063,463.5461228434767,0.389914761611049,188,3
1135,0,495,7,0.9143215298965888,1,0.5516856799111318,2026-02-08,216,435,323.9033971717163,536.6933438767297,1202.7423154440594,79.46950335160552,438.9490826447942,0.40865623109922067,153,13
1136,0,719,5,0.836967679589405,0,0.6585361584999235,2026-02-09,195,352,243.31976540783296,416.832414888441,4641.984664176284,950.2511935335579,401.64553162607666,0.6612027661499924,729,20
1137,0,682,8,0.8119174194706288,0,1.3126930433757824,2026-02-10,280,831,134.3369110482329,606.0331361977748,3396.347588975159,703.0635376375157,255.89625309916232,0.17229883037798716,460,24
1138,2,104,4,0.9208718639429543,0,0.6326039907468111,2026-02-11,201,336,391.96625180503105,638.6041758425663,1719.2917921104827,949.112053727739,194.6363454590035,0.16473552974054345,575,25
1139,3,961,2,0.9527384538700641,0,0.733396269458127,2026-02-12,482,611,448.45526006486205,52.3554481739562,1054.6416866212658,329.0977589741021,446.6956268932055,0.20905935746715454,328,23
1140,1,61,11,0.9046802741844017,0,0.9533706056041573,2026-02-13,134,238,488.0258148080656,999.8937400379988,1173.7650386578564,693.9391279828175,345.6833406211455,0.5499802683598819,878,9
1141,2,706,12,0.8453545250639292,0,1.0171208881133305,2026-02-14,233,346,470.6399523086273,370.28038103643075,4021.983171032486,859.9387467334852,182.97898477150704,0.2192018438648746,930,25
1142,1,449,6,0.933304395338607,0,1.2636104796141585,2026-02-15,140,575,418.96716353329947,70.92722044079723,3146.495239908311,380.4642231542933,258.4381450844517,0.32209382541838516,633,16
1143,3,957,9,0.8160211453219205,0,0.9473324266661878,2026-02-16,195,438,357.3887728982913,853.79994302776,2213.412308231825,964.8599187685701,446.67510001772865,0.6175291260321664,858,23
1144,0,697,1,0.8883667409603909,0,1.2898646210355387,2026-02-17,497,508,412.5840583322554,993.0884924201891,1998.05380784096,264.992791220541,456.5549462351997,0.11249902226937243,472,23
1145,3,564,11,0.832673351679684,0,1.1183463070454573,2026-02-18,42,793,272.8334851408272,818.1949241239294,4350.911019802386,315.6136260212207,346.68594228727824,0.2441892863627759,568,8
1146,2,705,10,0.8368918102119767,1,0.6130997394238225,2026-02-19,56,310,337.910485916334,853.3636649612473,4436.431357016574,920.3285766270387,379.6501373226652,0.8439445303005629,519,12
1147,0,591,12,0.8404587898316408,0,0.6563314383928386,2026-02-20,419,753,239.47992365567407,629.6757630772564,3115.679172886818,969.6597465027032,67.6840249529616,0.6308620987269704,925,26
1148,2,286,7,0.8773414114087956,0,0.9370337254497708,2026-02-21,141,974,230.6836859921531,923.1023224387235,2860.4482954926634,285.1957483051497,322.0702284367346,0.3444408913785708,631,28
1149,0,328,10,0.8102300411240796,1,0.8968893930890396,2026-02-22,209,764,402.6767093104135,45.38116621019286,4174.016189344572,136.39003964285845,360.04665576693964,0.1362427392489349,499,12
1150,1,397,9,0.8795586881858197,1,1.2435442696372947,2026-02-23,71,822,281.5731129214247,769.056624324659,3872.0083090746884,759.0554097105976,59.16971618610424,0.5688390467299417,283,19
1151,1,676,10,0.9023414894229402,0,1.080737139797352,2026-02-24,223,162,184.86450517241167,674.0031260507349,2301.4633249750477,929.6652663004483,429.736544580315,0.2782930479139525,960,24
1152,1,153,9,0.8966588569932651,0,0.8881330810022493,2026-02-25,26,935,180.77526477674635,59.08912081876221,872.3240813788565,600.7136437018746,467.7282552428335,0.8681403509746666,661,17
1153,3,679,10,0.8765568200806082,1,0.6707602834503856,2026-02-26,127,913,443.6689446279734,548.5338431867145,3958.2504831325004,634.5189544062467,157.07140358845461,0.6495687639894757,189,29
1154,2,566,11,0.9678293216141505,1,0.7268371023254951,2026-02-27,105,85,371.10419774506846,519.9097423002909,1259.154630231097,762.9433341723002,430.608169713634,0.8792991090768848,715,15
1155,3,921,13,0.8290653384841009,1,1.075501018469059,2026-02-28,164,128,318.4184293432463,694.6188828262069,573.6960791531525,153.08481884140824,349.48066221912393,0.7791191179292535,805,22
1156,1,297,3,0.9011393487562748,1,0.9234388048997925,2026-03-01,214,324,260.37549439854376,86.75609749308082,4294.8620384179585,973.4688964947393,311.3131188875893,0.48642193215243246,482,18
1157,2,413,11,0.8124082833913109,0,1.014927508860672,2026-03-02,70,327,272.32695631485035,807.2259974751279,3102.142304015234,364.3293847285948,429.40668816011686,0.6356505181233149,468,7
1158,1,370,13,0.814231135775582,0,0.6706774353022337,2026-03-03,203,723,122.97407767797752,148.00940759138962,4512.497159910912,628.2404259422626,178.52474108534165,0.7496857564314401,173,13
1159,3,682,5,0.9147731699354192,0,1.1629062523445657,2026-03-04,152,361,281.9640579471371,424.47796732725396,2680.646374389281,468.6160204999928,405.8852799590843,0.5625427853300986,368,19
1160,3,335,8,0.9132036849775642,0,1.352538740855967,2026-03-05,66,578,418.18196424883274,882.4751274266197,4669.164953201313,468.18097976484495,191.53434545069146,0.14919000077457537,114,16
1161,3,198,8,0.9756067025688914,0,0.7579395067869006,2026-03-06,89,253,255.19459203812892,564.9262894405415,2092.872865904887,702.7443721197214,404.3554443086332,0.4763570510989049,428,11
1162,1,133,4,0.9115747351320147,0,0.9915142258318266,2026-03-07,259,66,253.43250101730317,385.795004617187,3760.349010504318,994.6622988722544,252.97430259040587,0.20445866462931195,894,26
1163,2,455,12,0.99195820408097,0,1.4755273290209017,2026-03-08,361,763,106.28663320771511,57.72021962537842,1854.4392916780257,659.0598504959515,102.6254621718862,0.6718774201681363,491,5
1164,2,505,11,0.809738969679986,1,0.8332417405507276,2026-03-09,227,525,283.13410502322745,675.5507820297045,505.23648947590294,794.0591315727352,221.68393713769572,0.6445031325100816,809,26
1165,1,792,11,0.8196015369561482,0,1.095046344923761,2026-03-10,78,560,110.13506117918675,986.6812976537161,2208.8504054703053,27.61605726227012,155.07197523938777,0.8943265536416908,533,2
1166,2,849,1,0.8088131723140763,0,0.5901957002002444,2026-03-11,95,259,328.13977120350444,912.6784347707991,3819.9448089915745,810.4273690648183,95.2391978537986,0.6030478414352862,443,1
1167,1,210,1,0.837055370066708,0,1.106015002479443,2026-03-12,348,548,302.71335263292565,720.1231167976937,1175.1088075093126,299.97588176829714,99.62918079064924,0.7401103539071533,294,16
1168,2,833,4,0.9082540221883356,0,0.5896317733046179,2026-03-13,329,451,436.00339956959954,114.23992967338557,2771.6091494332686,126.70184503466486,401.0321293268224,0.314630280711066,135,5
1169,0,509,6,0.9291144362854856,1,1.459235435323822,2026-03-14,468,478,332.7122443702885,247.04569246639025,1455.4466818282176,113.33408544770585,446.62903363511043,0.37201930823678386,304,25
1170,0,599,8,0.8091170315897338,0,1.2156626520723113,2026-03-15,381,127,229.3709421288861,194.98052925875416,835.8085463859632,679.8748141696267,467.2081037446267,0.8336194019022698,919,25
1171,3,549,6,0.9891941779691198,1,1.2881597881357063,2026-03-16,245,617,306.4924037667656,361.90702385308884,3278.5339187494233,997.61683604055,434.2757775487046,0.704153807700596,750,7
1172,0,787,12,0.9684330753300763,0,1.2041043607716369,2026-03-17,271,129,379.8825422999675,243.16205551362015,4783.854300365314,666.1950983728997,423.6008437784488,0.6242153398381102,875,9
1173,0,558,9,0.8593224964314187,0,1.0897290360764658,2026-03-18,494,355,137.58551816415311,251.99505151197627,1898.1689842306268,262.3481500667757,80.9761331824727,0.3032221540664322,156,4
1174,0,703,9,0.8154375060452936,0,0.9499127810855054,2026-03-19,402,107,348.4296353881735,620.5626360216517,3112.9061016197766,203.30597100293969,405.55561762476964,0.6588623429801321,209,19
1175,1,853,14,0.8339774146438115,0,1.3583733797610624,2026-03-20,156,579,466.65051279119166,325.5156294017696,4791.215154878575,525.9570992680407,402.477196845403,0.8094109160335611,785,27
1176,0,530,2,0.8253888827509945,1,1.456835667543063,2026-03-21,115,257,219.65211825249776,680.3912477077483,3427.1750749760936,65.03929935070329,109.08067734707593,0.2846381239157252,595,20
1177,0,712,10,0.8246567558597894,0,0.9990361729040813,2026-03-22,434,560,350.6500379505649,948.4107625547188,3529.009860394794,399.3308329271872,347.90415437058454,0.6648991583326586,817,15
1178,3,163,1,0.9037123377331469,1,1.4315350491552619,2026-03-23,17,184,428.5317801400974,642.0931374471066,1305.1783020237615,666.2349040057875,253.62830140667668,0.4149551627180069,324,7
1179,0,798,2,0.8491694884986801,0,1.0833329099885174,2026-03-24,441,893,304.7225589754496,754.1401104382675,2716.7435548377202,967.6622758084842,455.00608556243185,0.195013930352496,485,24
1180,0,627,5,0.8716279433058289,1,1.0383841868964332,2026-03-25,171,571,387.19181360815395,754.0646111300096,2151.8723618926097,425.6534478156052,362.93376307805033,0.7107685412269457,163,18
1181,2,410,4,0.9979010666768645,0,0.9544827329553567,2026-03-26,15,630,224.40413539570403,337.3957605153179,2619.305835759635,200.22394040730663,477.94439136841345,0.23370943134746913,863,5
1182,3,390,4,0.936862849785069,1,0.7092877615301199,2026-03-27,448,902,222.4233811700579,24.80841464750114,4103.719593988448,817.3624033727843,97.21519037358965,0.3023170187922971,878,21
1183,3,819,9,0.9897961334094003,0,0.5037196608180592,2026-03-28,239,948,367.03360871942425,64.49748336427228,2573.1454448574423,744.1995248606165,68.27329150357693,0.7263536327029538,451,29
1184,3,810,11,0.8285113110066231,0,0.7415062268560613,2026-03-29,385,132,382.16354958939354,289.2396483757129,782.8280521602578,859.7038882047439,488.11071099224574,0.6937062284997101,562,25
1185,3,498,8,0.8764278949665139,0,1.0097231716035653,2026-03-30,55,670,474.8038798048575,692.6477518210221,4574.937475178884,214.7187275428921,86.08647265020697,0.303346452835516,943,29
1186,3,892,6,0.9109463606564708,1,0.8799599522597525,2026-03-31,78,93,189.9354298871898,907.6163072618097,2951.6714935338678,404.8321958498351,223.7881194096033,0.8527716914770939,419,29
1187,3,884,1,0.8153516123777477,0,0.9484852280026338,2026-04-01,102,532,287.28703843518764,959.2102795688388,4660.224613386314,981.5544377230375,342.48678001274965,0.2722281800617532,456,13
1188,1,229,2,0.8008374887255916,0,1.4806482195640496,2026-04-02,283,959,200.20538926555656,35.59017720167272,3075.59530412431,158.04231977637352,446.0255030003377,0.8948977719712259,192,3
1189,0,751,6,0.9340868667593836,1,0.8502723706693276,2026-04-03,192,693,132.03686435209818,990.1863731764435,813.3634218877727,671.4508191554378,164.55979319626672,0.6903198975611515,794,28
1190,3,456,11,0.9283639033602871,0,0.9521829393601079,2026-04-04,4,542,261.2922111789951,329.2722461731268,2987.9122708659706,237.18446154726402,63.0761953482605,0.41400615244112215,399,6
1191,0,715,2,0.8821577619999224,0,0.6335155513528196,2026-04-05,105,548,249.63229891528132,844.5266659527641,3090.8251962170625,500.1590062825443,284.5790557246353,0.20427936532998717,825,26
1192,0,245,13,0.8979288152064065,0,0.5479577324369876,2026-04-06,277,67,208.17364799287515,188.49250608981257,1464.5294570433903,800.5096457956879,262.0004091225086,0.35640796412769093,593,12
1193,1,515,10,0.8830886001184179,0,1.2754095145924946,2026-04-07,372,654,218.79795645576658,72.2692750307906,2619.6308784696953,488.586052555819,188.1019319850858,0.254990809172039,753,21
1194,3,360,5,0.8048010089689778,1,1.0706831750719785,2026-04-08,99,997,244.16472254051124,384.57186982206065,2567.486803431431,805.4816933119101,443.2547153756521,0.5974716691952154,694,18
1195,2,311,14,0.8670743212434925,1,1.260704806043895,2026-04-09,237,343,495.5350531120374,860.3361346453861,3302.9426705927162,426.3349054403459,387.1949772124556,0.38548412251036535,488,18
1196,1,468,5,0.835416451079458,0,0.6498627988865516,2026-04-10,268,197,413.183106386912,228.61666671903788,1668.2634440326417,999.3529298700329,436.152372439661,0.3360058089950856,710,4
1197,2,455,6,0.8196848378202738,1,1.071828771182691,2026-04-11,320,521,128.56048043476278,162.41775249432376,3117.867880766872,435.8282342202101,122.81403176473964,0.7057065533746977,892,28
1198,0,988,6,0.99134408677787,0,0.7536424743413755,2026-04-12,399,221,448.9652705946807,910.7062856606885,1584.2841918662427,149.37947863782642,361.58538152315344,0.2844795478801465,533,20
1199,0,192,14,0.9198719450084332,0,0.7280618169000199,2026-04-13,488,612,353.32133055946855,938.9538305952444,2509.00372491758,401.8695156492489,488.7957809384858,0.5695114539404037,201,23
1200,1,391,6,0.9457312568473205,0,0.5115260140529853,2026-04-14,85,580,456.23750404876364,22.422717197019836,1052.1756470178816,742.5931846422301,325.3612513139115,0.2556768742588365,940,14
1201,1,365,14,0.8630727486532235,0,0.6303407235690719,2026-04-15,319,169,236.6838748520913,730.1613800413268,667.8524653766518,847.9377577586285,127.11396438296877,0.6718388861864765,477,28
1202,2,150,2,0.8786294258988031,0,0.8092681114996954,2026-04-16,31,885,285.8075459246875,316.1156591640334,1942.6428769628026,460.10329917626234,498.10117751066053,0.6000971870020774,682,14
1203,3,293,14,0.8473847987793447,1,0.616878760590939,2026-04-17,335,786,458.49082292324334,380.9573262675177,1735.5728779238366,594.4768410584397,287.7456117012702,0.7385228121416249,984,1
1204,2,539,10,0.819393134193085,1,1.4858584404109374,2026-04-18,50,115,209.02925436547258,474.411945201975,2331.21160414106,844.8900678262903,428.02655822431126,0.15479765981014318,437,11
1205,1,61,14,0.8358063274883167,0,0.8086326485239507,2026-04-19,78,190,466.20035049816613,432.5230604727743,4828.921790001529,813.5461799983198,117.2126513436941,0.2680843596040172,997,22
1206,2,288,13,0.9595028090592972,0,0.6303239467023282,2026-04-20,185,495,431.39988485770766,519.8240471322842,2850.031826466478,657.7239053611328,349.7432979910646,0.22356828844277254,983,27
1207,1,610,14,0.9355091610367552,1,0.6990823128279577,2026-04-21,173,555,492.22317636371736,586.5380985826162,2989.295177615404,815.0271042508549,460.67796419173874,0.2524489922285893,877,29
1208,2,91,3,0.9093857751970954,1,1.0877032283414765,2026-04-22,435,238,229.70303480654525,470.93954978954497,4737.204674543184,575.9107583686371,289.4080186003727,0.18241126331044058,591,9
1209,1,727,14,0.8950179745733536,1,0.5640435238647885,2026-04-23,105,207,194.30127200191336,704.5479050846224,4645.1621191632485,4.648168925280638,179.897027263162,0.5496655211488582,741,18
1210,1,643,6,0.9844868567312249,0,1.3624341301411569,2026-04-24,62,659,232.34675881829125,721.4156462137206,4478.503792551881,41.2667844022232,107.33982258091393,0.5747451256404437,159,28
1211,1,478,13,0.8145469895557337,1,1.4614996792371473,2026-04-25,75,719,481.8599183954941,445.95560545193314,940.9763391337087,979.808399238183,183.17509935724863,0.7747918044752082,912,5
1212,3,852,8,0.8561201626475832,0,0.7467474206673809,2026-04-26,315,996,233.22931842117663,151.0385166062375,3354.338347341487,144.9920420027052,209.6978913170861,0.4341905411550101,608,10
1213,2,207,12,0.8699875707141429,0,0.9500952685908594,2026-04-27,320,295,326.0847279828953,644.2325321069214,4136.445412220803,404.5164088234627,369.4797973534233,0.5259077704595582,491,15
1214,2,265,13,0.9564851624425575,0,0.5221344510294971,2026-04-28,372,905,261.47171303460567,775.2271452272018,4260.086103096927,933.811275009968,130.37963316332088,0.8930432475288889,218,27
1215,2,719,11,0.9985029240323943,0,1.1407102247272216,2026-04-29,80,993,258.48805779271237,641.7284259919102,3100.5821412585324,195.03948473304945,97.74718507193343,0.5254760666873434,874,10
1216,1,511,12,0.8481341029514307,0,0.9139260580525889,2026-04-30,360,797,177.35144395162206,592.1742181883475,578.729963687761,843.7913444665007,224.12279346518952,0.5588608702016129,570,16
1217,2,183,1,0.9748614668274161,0,0.7700584661015557,2026-05-01,127,82,314.83181631903597,237.11787132226024,4881.7080573878075,818.2675681595905,256.39412738411204,0.8967339319019073,427,4
1218,2,116,1,0.9661245520863583,0,0.7068371106166085,2026-05-02,182,410,439.7617019868827,648.6856704110656,2624.8851624115464,986.3296545513397,332.77327349787726,0.895303505159818,120,4
1219,1,897,11,0.8449314795283533,1,1.1540230776587603,2026-05-03,242,802,119.79400542154832,341.5076524304498,2271.181528731192,281.6818336481683,368.3890855854226,0.43922435647782965,196,8
1220,0,56,13,0.8798665160398446,0,0.9162170310323144,2026-05-04,184,379,455.69063746536864,920.3632741851521,2277.269211547684,315.32535538014594,450.1749689751198,0.6079574636823716,914,6
1221,1,997,2,0.8819345738585038,0,0.679659289029912,2026-05-05,497,561,366.1891860549198,657.182891832381,2408.6789602621993,902.8780010577865,180.02910448761622,0.4846420062698026,612,23
1222,2,575,11,0.9956441337053117,0,1.1891090814868241,2026-05-06,219,899,346.6952322299611,285.3978799412196,1589.8132317773884,234.07905920227955,287.87352021136803,0.6765723613257603,814,11
1223,1,122,12,0.8361783802757797,1,1.0650722830366937,2026-05-07,70,836,350.3600931695969,478.19764027029083,1973.0013158742343,547.9009569871091,214.71831806137934,0.8507092169067132,739,28
1224,0,448,12,0.9598315942209564,0,1.3586720549294962,2026-05-08,456,120,218.50793438178778,848.115463126194,4934.109243986326,707.3449591910562,50.63975241394554,0.34772744669861866,449,25
1225,1,454,6,0.866838542834622,0,0.6174758988764929,2026-05-09,341,362,266.0578015473151,342.109311670821,2156.756001152424,271.88424526288566,310.7443202239674,0.755100136351153,231,13
1226,2,724,9,0.9461740691552321,0,1.285666601944456,2026-05-10,153,964,419.71600236168587,530.1861644508573,2870.2625741320503,938.4129454447589,417.1082340520124,0.6238791462207841,645,19
1227,0,627,4,0.8840022008591326,1,1.1735167868172591,2026-05-11,244,777,222.55241477451585,682.8732735190073,4317.324196888483,665.6975480739203,66.39776874652733,0.3241478410193739,698,11
1228,3,908,3,0.915671952623308,1,0.6150109368280978,2026-05-12,139,128,288.0080838290787,756.9840454384743,2873.4251499898855,47.139308269825044,51.571291371336606,0.7378397265455949,131,2
1229,2,179,12,0.9665223546652262,0,1.1948207298717208,2026-05-13,70,218,107.85290855506133,182.1532533140974,1960.0403972817542,135.73753126091393,377.51828292983214,0.4417064153580572,358,3
1230,0,980,8,0.9608331129967769,0,0.9415472888798304,2026-05-14,45,859,393.4233411742027,569.5007816305161,2856.8793961333854,190.7815700915636,357.7368762539749,0.19631774038503594,575,15
1231,0,515,11,0.9732846367079401,1,1.444984785555843,2026-05-15,46,229,267.08087067144226,913.0779014912393,1013.3883969759386,244.9573639934497,232.63344740075942,0.8947330858206475,935,24
1232,3,255,10,0.8119234650689319,0,0.6416113506178993,2026-05-16,78,677,310.14350738944154,968.676183694597,1085.0312985474643,730.6773700294365,347.72219672940935,0.44051706637785515,924,13
1233,1,837,14,0.938410110607949,0,1.142833390815738,2026-05-17,421,309,145.87572712430347,659.5835921337647,3623.48389503801,88.9352447554681,479.0237326389504,0.5332420379009291,981,25
1234,1,817,9,0.8279974753443526,0,0.881980045462946,2026-05-18,148,535,496.68569151497474,983.8241961183859,4628.572957668855,350.5946722761345,161.53825844988665,0.7463693846110085,132,10
1235,2,315,12,0.8831637136036822,0,1.4568146705908778,2026-05-19,397,821,220.98713079393838,575.0278964863794,3765.551600698332,911.3833233280017,160.66696753921272,0.8687009080959468,998,5
1236,3,586,11,0.9097176830109377,0,0.8299748952902765,2026-05-20,129,54,353.9958646385801,448.17897948312395,835.7595829581073,556.667686337004,133.80449214389625,0.7983102799682525,487,24
1237,1,842,5,0.8805478969493662,0,1.4621859094918002,2026-05-21,455,346,332.4945379417861,556.0715843587634,2313.0302496395257,265.4965638385357,375.79403748818766,0.5200425662412533,897,11
1238,3,302,9,0.9039223351606015,0,1.401485851100749,2026-05-22,126,669,414.0368815699961,124.55527032088686,511.4911472062868,957.0562964803099,208.93515717710304,0.5365568604264922,937,23
1239,1,871,2,0.9993052617597238,1,0.7703832353106563,2026-05-23,364,904,217.5347822487842,407.6987604885339,2800.430344965348,244.31589196868242,494.9119102942088,0.3247095492877303,660,28
1240,0,338,3,0.827043462742571,0,1.3035417768264277,2026-05-24,118,409,402.3709379988949,463.8210025002234,1369.4201819683312,905.0996212676428,371.59200655571806,0.47024230252726695,897,14
1241,1,213,7,0.9350912090672852,1,1.495604201803506,2026-05-25,453,166,253.00069227429373,850.1415207337684,4406.6599192789545,725.7696736145556,215.31959899132303,0.8574711057401179,555,28
1242,3,144,7,0.8792001932771231,0,0.7526630021712823,2026-05-26,484,406,264.4643863385396,761.0621068150227,969.5077379108708,740.5210369587861,117.13371532855913,0.6815527551509251,693,29
1243,0,831,6,0.8266019597814658,0,0.9367771693233197,2026-05-27,356,892,369.0850105947081,605.4123193725527,506.45029391163683,764.9393184016161,316.411167437475,0.10950159259322634,243,25
1244,0,882,6,0.831747352674862,0,1.0201807365667597,2026-05-28,416,488,413.7143086961875,353.8044625275072,2530.157194011922,506.56931205720923,182.7064638933915,0.1932054254581928,891,20
1245,0,159,2,0.9898546212491234,1,0.7949311358038643,2026-05-29,488,380,366.74665444822364,195.1642398357305,1199.4498676658263,814.5787260026688,457.479086583329,0.8390490159662841,982,15
1246,3,385,10,0.9759202993423524,1,0.5152648396460298,2026-05-30,261,574,459.95180822846083,354.28737070548164,3820.9387202382277,836.1930977524903,248.63197994441362,0.7789754631420913,703,13
1247,2,871,6,0.9814083920830043,0,0.7201292441975267,2026-05-31,243,703,214.06361180402695,683.0060302495406,4639.706293016277,360.48672167611704,181.69248404234938,0.48893157259871756,323,26
1248,2,287,4,0.9983065551654773,1,0.7819368843417585,2026-06-01,473,237,460.24669284077976,270.4074210941828,688.7210643615522,400.34451821637526,314.8483165568063,0.5935826246938068,316,3
1249,2,430,12,0.8416630780017036,0,0.9435997013181872,2026-06-02,381,330,152.34541037735147,432.6178287520743,2280.1195036224353,888.7567185390258,111.63852543697911,0.33171680830457995,255,9
1250,3,485,3,0.8710878674728124,1,0.6711024784134019,2026-06-03,102,560,363.81212761199225,392.9025325328652,4985.667392319274,524.7292604295243,302.6970827612953,0.7342646016803392,888,8
1251,0,948,13,0.9338438059849734,1,1.3732543566916726,2026-06-04,488,515,319.052260552071,767.9341631531496,3797.0238650030083,866.9434959418691,75.25016533388309,0.5826539575115519,619,15
1252,2,532,11,0.8967605079721295,1,1.2049111327313362,2026-06-05,36,164,297.85437616623574,884.9491916375429,4789.344396676132,626.7694617578073,323.0999067862434,0.6558605643647322,135,23
1253,3,986,13,0.8836779066756667,0,0.585200477559662,2026-06-06,141,989,224.36481154487132,702.3772472428672,1238.3747834727,593.5677567490424,288.573729755643,0.39992787040719835,735,1
1254,2,951,2,0.8715622498671186,0,1.1500924511399315,2026-06-07,36,285,301.4930981232937,348.1862383237038,1496.1585177137908,30.98095327786188,284.34469196253724,0.44435040520918445,108,2
1255,1,74,1,0.9187561263886904,0,1.1536564764056205,2026-06-08,7,387,164.7093425538813,438.8452784861284,1196.6505826857167,277.8943978407498,357.8739741760013,0.26614566637156545,139,9
1256,2,702,11,0.9151186857280165,0,1.4562211736436277,2026-06-09,230,571,247.72837768467025,151.9166525131842,1860.6606519917223,502.05764690231814,70.00547649200811,0.8584420343366975,568,21
1257,2,166,11,0.8322915668128481,0,0.5030208713561612,2026-06-10,332,248,139.47236699355096,176.41647328894373,3759.7283074807333,587.317172134701,256.8791590836332,0.8572456163092596,278,17
1258,0,531,5,0.8943479675036878,0,0.7479324498058072,2026-06-11,396,813,328.7386399145278,172.64964185124984,1242.2599734118469,630.4345290007342,249.81739836816854,0.7542009977919233,740,9
1259,3,441,2,0.91069435524197,0,1.4277914793753155,2026-06-12,295,99,138.3071544798508,139.2804939856971,2859.053170474798,716.222825011617,256.90209882912467,0.8484440953593472,600,1
1260,0,966,2,0.9140573877462781,0,1.432133915398283,2026-06-13,106,989,164.13785756206627,187.78541622403887,1711.4446360147913,656.2334322936318,490.9509369794045,0.632262442064303,472,8
1261,0,586,7,0.8420214385824704,0,1.2205864193706373,2026-06-14,347,191,134.18672059499252,210.66132055257404,4231.381006116118,848.5767073958003,112.67531291491716,0.28772149544245984,167,5
1262,0,128,8,0.9484542784504574,0,1.2657633210475399,2026-06-15,441,832,252.52425598083116,120.72748435965657,529.6658240252256,295.47034288751337,360.69339067681665,0.708168417753993,765,11
1263,0,629,13,0.805039818964214,1,0.5914829579296471,2026-06-16,17,577,436.7833817673394,643.8581146653847,1504.0173134240008,641.5699856658924,230.8982618203504,0.36022096739336196,523,28
1264,0,222,10,0.8709663711086326,0,1.0138758347782337,2026-06-17,312,563,462.7585566535311,990.4975192363776,3223.583409074819,51.159514196271296,280.27693594603113,0.4523853514387314,614,6
1265,2,61,8,0.9560425297071267,0,0.7315829912889994,2026-06-18,82,719,128.75578184000534,880.3948772057336,935.1972588822915,480.1900773220279,393.0772576352883,0.31948013108429574,463,17
1266,0,849,14,0.9127785842110805,1,0.6812180436136173,2026-06-19,421,79,353.82005634465077,55.146696587825346,2598.4049717569533,268.0329659518925,120.81894915806646,0.4388975341770157,989,18
1267,0,177,4,0.8522324865021721,0,1.3103032991233325,2026-06-20,287,131,373.75416983682936,428.8282211047575,2462.932834170663,380.88714829469603,393.6133456864215,0.643453892525356,876,23
1268,3,657,14,0.9389906238686095,0,0.6350381366805474,2026-06-21,469,80,313.5079769728096,860.7174734404446,4336.353530697937,354.66275176495907,81.64885220799782,0.18848844904402384,550,18
1269,1,141,1,0.9134781888312147,0,0.9686516369963852,2026-06-22,193,797,366.7939445878184,143.32806981207648,3314.28736925066,60.43067715263773,267.48928004442485,0.18416554319441314,615,5
1270,2,702,11,0.9592487218912774,0,1.438578239586033,2026-06-23,460,382,193.4762861772381,849.1686951855223,3378.659279715962,466.64580075137553,383.9318859648112,0.6470160096705136,873,27
